Todos os resultados da Mega Sena | Rede Loteria,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Conc.,Data,,,,,,,Gan.,Prêmio,Apostas
1173,24/04/2010,5.0,7.0,24.0,25.0,36.0,47.0,0,,
1172,20/04/2010,6.0,12.0,28.0,43.0,52.0,56.0,0,,
1171,17/04/2010,3.0,10.0,13.0,30.0,41.0,57.0,0,,
1170,14/04/2010,11.0,13.0,27.0,34.0,46.0,49.0,1,19095125.12,
1169,10/04/2010,1.0,11.0,14.0,23.0,42.0,48.0,1,46206248.49,
1168,07/04/2010,4.0,5.0,20.0,47.0,53.0,56.0,0,,
1167,03/04/2010,20.0,28.0,43.0,51.0,52.0,56.0,0,,
1166,31/03/2010,22.0,28.0,30.0,31.0,35.0,54.0,0,,
1165,27/03/2010,20.0,40.0,42.0,52.0,54.0,60.0,0,,
1164,24/03/2010,6.0,14.0,17.0,26.0,40.0,49.0,0,,
1163,20/03/2010,5.0,17.0,31.0,47.0,51.0,53.0,0,,
1162,17/03/2010,18.0,22.0,25.0,30.0,31.0,41.0,0,,
1161,13/03/2010,4.0,7.0,42.0,47.0,48.0,51.0,0,,
1160,10/03/2010,1.0,3.0,5.0,18.0,40.0,48.0,1,29887804.73,
1159,06/03/2010,5.0,6.0,34.0,46.0,53.0,55.0,0,,
1158,03/03/2010,23.0,30.0,31.0,54.0,55.0,60.0,0,,
1157,27/02/2010,9.0,29.0,41.0,43.0,46.0,49.0,4,18179694.01,
1156,24/02/2010,9.0,24.0,31.0,44.0,48.0,49.0,0,,
1155,20/02/2010,20.0,28.0,40.0,41.0,51.0,58.0,0,,
1154,17/02/2010,4.0,12.0,14.0,21.0,26.0,28.0,0,,
1153,13/02/2010,6.0,17.0,19.0,34.0,46.0,55.0,0,,
1152,10/02/2010,14.0,20.0,29.0,36.0,44.0,47.0,0,,
1151,06/02/2010,1.0,4.0,14.0,21.0,25.0,51.0,0,,
1150,03/02/2010,15.0,17.0,28.0,31.0,35.0,52.0,0,,
1149,30/01/2010,7.0,8.0,23.0,36.0,46.0,54.0,0,,
1148,27/01/2010,27.0,28.0,29.0,32.0,48.0,55.0,0,,
1147,23/01/2010,6.0,23.0,31.0,33.0,39.0,52.0,0,,
1146,20/01/2010,6.0,10.0,28.0,33.0,34.0,53.0,0,,
1145,16/01/2010,3.0,16.0,19.0,24.0,33.0,60.0,1,14836725.73,
1144,13/01/2010,1.0,10.0,18.0,19.0,44.0,49.0,0,,
1143,09/01/2010,3.0,30.0,35.0,44.0,47.0,60.0,0,,
1142,06/01/2010,3.0,15.0,26.0,28.0,31.0,58.0,0,,
1141,02/01/2010,9.0,37.0,40.0,50.0,58.0,60.0,0,,
1140,31/12/2009,10.0,27.0,40.0,46.0,49.0,58.0,2,72450747.46,
1139,26/12/2009,9.0,28.0,31.0,36.0,37.0,42.0,0,,
1138,24/12/2009,2.0,4.0,15.0,18.0,25.0,36.0,0,,
1137,22/12/2009,19.0,21.0,25.0,28.0,43.0,50.0,0,,
1136,19/12/2009,7.0,31.0,32.0,34.0,37.0,43.0,0,,
1135,16/12/2009,4.0,5.0,6.0,19.0,23.0,39.0,1,16270571.71,
1134,12/12/2009,9.0,22.0,29.0,36.0,51.0,56.0,0,,
1133,09/12/2009,5.0,10.0,16.0,21.0,39.0,58.0,1,23878446.59,
1132,05/12/2009,12.0,27.0,30.0,33.0,52.0,55.0,0,,
1131,02/12/2009,1.0,8.0,16.0,34.0,36.0,49.0,0,,
1130,28/11/2009,5.0,18.0,23.0,32.0,49.0,54.0,0,,
1129,25/11/2009,12.0,17.0,19.0,32.0,47.0,55.0,0,,
1128,21/11/2009,8.0,16.0,24.0,39.0,52.0,60.0,1,1903809.92,
1127,18/11/2009,5.0,8.0,14.0,24.0,29.0,30.0,3,1463875.35,
1126,14/11/2009,4.0,31.0,42.0,52.0,57.0,59.0,0,,
1125,11/11/2009,3.0,7.0,29.0,33.0,42.0,56.0,1,19093732.19,
1124,07/11/2009,7.0,11.0,16.0,18.0,33.0,49.0,0,,
1123,04/11/2009,4.0,14.0,19.0,39.0,45.0,60.0,0,,
1122,31/10/2009,26.0,44.0,46.0,49.0,55.0,56.0,0,,
1121,28/10/2009,4.0,17.0,18.0,54.0,56.0,59.0,1,22023474.44,
1120,24/10/2009,7.0,35.0,40.0,44.0,50.0,55.0,0,,
1119,21/10/2009,10.0,34.0,41.0,44.0,45.0,54.0,0,,
1118,17/10/2009,8.0,20.0,21.0,43.0,44.0,55.0,0,,
1117,14/10/2009,1.0,6.0,17.0,27.0,35.0,40.0,0,,
1116,10/10/2009,4.0,9.0,13.0,17.0,20.0,47.0,1,14545870.49,
1115,07/10/2009,18.0,30.0,37.0,41.0,44.0,50.0,0,,
1114,03/10/2009,3.0,15.0,16.0,22.0,25.0,54.0,1,2310563.74,
1113,30/09/2009,3.0,6.0,29.0,36.0,47.0,59.0,2,2321158.61,
1112,26/09/2009,4.0,32.0,34.0,43.0,52.0,58.0,0,,
1111,23/09/2009,4.0,9.0,25.0,32.0,33.0,43.0,1,2100928.15,
1110,19/09/2009,6.0,14.0,26.0,28.0,42.0,45.0,2,12343077.59,
1109,16/09/2009,6.0,8.0,11.0,14.0,29.0,52.0,0,,
1108,12/09/2009,7.0,9.0,39.0,43.0,44.0,60.0,0,,
1107,09/09/2009,3.0,9.0,20.0,36.0,53.0,54.0,0,,
1106,05/09/2009,4.0,15.0,43.0,47.0,50.0,60.0,0,,
1105,02/09/2009,1.0,15.0,28.0,43.0,50.0,57.0,1,21878202.24,
1104,29/08/2009,2.0,3.0,6.0,35.0,49.0,58.0,0,,
1103,26/08/2009,10.0,19.0,28.0,41.0,55.0,56.0,0,,
1102,22/08/2009,9.0,11.0,23.0,35.0,46.0,51.0,0,,
1101,19/08/2009,6.0,7.0,10.0,12.0,24.0,57.0,1,22310116.55,
1100,15/08/2009,7.0,17.0,18.0,33.0,41.0,42.0,0,,
1099,12/08/2009,14.0,31.0,35.0,38.0,44.0,55.0,0,,
1098,08/08/2009,11.0,20.0,21.0,30.0,50.0,52.0,1,2656519.77,
1097,05/08/2009,1.0,17.0,21.0,33.0,48.0,56.0,1,34907671.59,
1096,01/08/2009,3.0,13.0,14.0,16.0,41.0,52.0,0,,
1095,29/07/2009,10.0,16.0,21.0,23.0,27.0,36.0,0,,
1094,25/07/2009,9.0,10.0,21.0,36.0,41.0,48.0,1,55863193.02,
1093,22/07/2009,19.0,23.0,27.0,38.0,41.0,49.0,0,,
1092,18/07/2009,1.0,9.0,30.0,33.0,34.0,40.0,0,,
1091,15/07/2009,17.0,23.0,24.0,27.0,49.0,56.0,0,,
1090,11/07/2009,9.0,20.0,24.0,36.0,40.0,42.0,0,,
1089,08/07/2009,2.0,18.0,20.0,32.0,37.0,48.0,0,,
1088,04/07/2009,6.0,24.0,31.0,35.0,42.0,57.0,0,,
1087,01/07/2009,3.0,20.0,28.0,32.0,36.0,46.0,0,,
1086,27/06/2009,2.0,4.0,6.0,10.0,23.0,45.0,4,13904065.2,
1085,24/06/2009,12.0,21.0,39.0,40.0,50.0,55.0,0,,
1084,20/06/2009,5.0,20.0,29.0,33.0,40.0,59.0,0,,
1083,17/06/2009,10.0,20.0,23.0,28.0,42.0,43.0,0,,
1082,13/06/2009,4.0,17.0,38.0,40.0,50.0,55.0,0,,
1081,10/06/2009,9.0,16.0,24.0,29.0,52.0,56.0,0,,
1080,06/06/2009,11.0,18.0,20.0,34.0,41.0,56.0,0,,
1079,03/06/2009,5.0,12.0,24.0,28.0,36.0,37.0,1,4033499.58,
1078,30/05/2009,3.0,6.0,34.0,41.0,43.0,45.0,0,,
1077,27/05/2009,5.0,6.0,9.0,11.0,18.0,37.0,2,14486088.42,
1076,23/05/2009,4.0,10.0,19.0,32.0,33.0,42.0,0,,
1075,20/05/2009,10.0,12.0,16.0,21.0,39.0,53.0,0,,
1074,16/05/2009,3.0,10.0,23.0,29.0,47.0,50.0,0,,
1073,13/05/2009,8.0,25.0,32.0,34.0,36.0,44.0,0,,
1072,09/05/2009,9.0,18.0,19.0,43.0,47.0,54.0,0,,
1071,06/05/2009,5.0,7.0,37.0,43.0,53.0,54.0,0,,
1070,02/05/2009,5.0,8.0,16.0,23.0,41.0,53.0,2,8120833.45,
1069,29/04/2009,9.0,17.0,28.0,45.0,49.0,53.0,1,36400425.15,
1068,25/04/2009,25.0,27.0,44.0,47.0,48.0,57.0,0,,
1067,22/04/2009,4.0,10.0,14.0,25.0,28.0,56.0,0,,
1066,18/04/2009,6.0,10.0,25.0,32.0,43.0,49.0,0,,
1065,15/04/2009,7.0,19.0,30.0,39.0,43.0,57.0,0,,
1064,11/04/2009,4.0,16.0,19.0,28.0,29.0,49.0,0,,
1063,08/04/2009,1.0,22.0,44.0,47.0,49.0,50.0,0,,
1062,04/04/2009,2.0,8.0,23.0,33.0,37.0,55.0,0,,
1061,01/04/2009,9.0,21.0,23.0,30.0,41.0,56.0,0,,
1060,28/03/2009,1.0,3.0,16.0,18.0,41.0,42.0,1,8287163.48,
1059,25/03/2009,1.0,12.0,14.0,16.0,37.0,45.0,1,1600783.97,
1058,21/03/2009,18.0,20.0,24.0,45.0,51.0,57.0,1,3671709.67,
1057,18/03/2009,2.0,3.0,4.0,15.0,49.0,59.0,0,,
1056,14/03/2009,6.0,8.0,38.0,50.0,53.0,59.0,1,1872397.32,
1055,11/03/2009,12.0,15.0,16.0,20.0,27.0,32.0,2,5273833.35,
1054,07/03/2009,13.0,14.0,18.0,27.0,41.0,60.0,0,,
1053,04/03/2009,15.0,27.0,34.0,42.0,49.0,53.0,1,1629650.34,
1052,28/02/2009,8.0,11.0,15.0,16.0,52.0,57.0,1,14557865.34,
1051,25/02/2009,7.0,10.0,11.0,13.0,43.0,57.0,0,,
1050,21/02/2009,14.0,24.0,26.0,33.0,45.0,60.0,0,,
1049,18/02/2009,2.0,5.0,17.0,29.0,34.0,52.0,1,1636050.81,
1048,14/02/2009,3.0,16.0,21.0,28.0,38.0,57.0,1,3901088.76,
1047,11/02/2009,1.0,2.0,8.0,10.0,14.0,48.0,0,,
1046,07/02/2009,28.0,40.0,42.0,54.0,55.0,57.0,1,23031543.81,
1045,04/02/2009,1.0,5.0,6.0,17.0,31.0,50.0,0,,
1044,31/01/2009,10.0,11.0,13.0,35.0,39.0,58.0,0,,
1043,28/01/2009,14.0,21.0,25.0,48.0,51.0,60.0,0,,
1042,24/01/2009,13.0,18.0,25.0,30.0,46.0,51.0,0,,
1041,21/01/2009,10.0,12.0,36.0,44.0,54.0,57.0,1,29372147.91,
1040,17/01/2009,1.0,6.0,28.0,39.0,44.0,55.0,0,,
1039,14/01/2009,2.0,20.0,24.0,27.0,36.0,52.0,0,,
1038,10/01/2009,6.0,7.0,28.0,35.0,43.0,51.0,0,,
1037,07/01/2009,4.0,36.0,44.0,46.0,53.0,56.0,0,,
1036,03/01/2009,10.0,27.0,36.0,39.0,41.0,52.0,1,44550370.27,
1035,31/12/2008,1.0,11.0,26.0,51.0,59.0,60.0,0,,
1034,27/12/2008,1.0,3.0,18.0,20.0,42.0,49.0,0,,
1033,24/12/2008,5.0,6.0,17.0,33.0,39.0,54.0,0,,
1032,20/12/2008,15.0,16.0,26.0,29.0,43.0,57.0,0,,
1031,17/12/2008,24.0,33.0,40.0,43.0,46.0,49.0,1,19067463.74,
1030,13/12/2008,1.0,8.0,23.0,37.0,54.0,57.0,0,,
1029,10/12/2008,5.0,16.0,17.0,20.0,24.0,32.0,1,32271347.11,
1028,06/12/2008,20.0,26.0,34.0,51.0,52.0,54.0,0,,
1027,03/12/2008,18.0,20.0,33.0,44.0,47.0,60.0,0,,
1026,29/11/2008,6.0,10.0,17.0,33.0,51.0,53.0,0,,
1025,26/11/2008,10.0,27.0,28.0,29.0,40.0,52.0,0,,
1024,22/11/2008,18.0,22.0,28.0,29.0,39.0,53.0,0,,
1023,19/11/2008,2.0,7.0,8.0,18.0,40.0,45.0,0,,
1022,16/11/2008,5.0,21.0,31.0,39.0,40.0,56.0,0,,
1021,12/11/2008,2.0,33.0,42.0,43.0,51.0,55.0,1,17819642.97,
1020,08/11/2008,1.0,2.0,19.0,32.0,39.0,52.0,0,,
1019,05/11/2008,4.0,13.0,23.0,29.0,46.0,47.0,0,,
1018,01/11/2008,9.0,24.0,44.0,51.0,55.0,58.0,0,,
1017,29/10/2008,6.0,19.0,31.0,34.0,51.0,56.0,0,,
1016,25/10/2008,5.0,9.0,11.0,20.0,25.0,60.0,1,13814409.97,
1015,22/10/2008,3.0,8.0,17.0,26.0,28.0,49.0,0,,
1014,18/10/2008,8.0,9.0,25.0,41.0,57.0,60.0,0,,
1013,15/10/2008,7.0,9.0,12.0,19.0,20.0,41.0,1,15668367.92,
1012,11/10/2008,14.0,19.0,40.0,47.0,55.0,58.0,0,,
1011,08/10/2008,2.0,11.0,21.0,30.0,35.0,52.0,0,,
1010,04/10/2008,2.0,3.0,13.0,37.0,46.0,54.0,0,,
1009,01/10/2008,1.0,6.0,12.0,29.0,34.0,58.0,2,2591825.61,
1008,27/09/2008,7.0,13.0,15.0,34.0,42.0,48.0,0,,
1007,24/09/2008,4.0,27.0,36.0,37.0,49.0,52.0,0,,
1006,20/09/2008,2.0,4.0,17.0,33.0,48.0,55.0,1,1675260.09,
1005,17/09/2008,4.0,6.0,12.0,37.0,41.0,42.0,1,12989451.54,
1004,13/09/2008,29.0,40.0,43.0,44.0,45.0,47.0,0,,
1003,10/09/2008,5.0,10.0,16.0,23.0,26.0,27.0,1,1609524.9,
1002,06/09/2008,3.0,7.0,25.0,31.0,40.0,58.0,1,24880988.57,
1001,03/09/2008,12.0,15.0,27.0,37.0,51.0,60.0,0,,
1000,30/08/2008,29.0,38.0,39.0,49.0,53.0,58.0,0,,
999,27/08/2008,18.0,24.0,36.0,44.0,55.0,58.0,0,,
998,23/08/2008,3.0,4.0,21.0,22.0,28.0,32.0,0,,
997,20/08/2008,9.0,17.0,18.0,32.0,53.0,55.0,0,,
996,16/08/2008,7.0,15.0,20.0,21.0,23.0,29.0,2,14458257.67,
995,13/08/2008,4.0,16.0,31.0,36.0,54.0,55.0,0,,
994,09/08/2008,3.0,20.0,29.0,40.0,44.0,58.0,0,,
993,06/08/2008,5.0,24.0,25.0,26.0,42.0,60.0,0,,
992,02/08/2008,1.0,4.0,6.0,8.0,25.0,28.0,0,,
991,30/07/2008,8.0,9.0,15.0,38.0,41.0,60.0,0,,
990,26/07/2008,2.0,10.0,15.0,18.0,29.0,39.0,2,26586140.51,
989,23/07/2008,2.0,21.0,27.0,29.0,32.0,38.0,0,,
988,19/07/2008,8.0,17.0,46.0,48.0,56.0,60.0,0,,
987,16/07/2008,13.0,27.0,31.0,34.0,47.0,58.0,0,,
986,12/07/2008,6.0,15.0,19.0,24.0,31.0,32.0,0,,
985,09/07/2008,4.0,16.0,18.0,46.0,56.0,59.0,0,,
984,05/07/2008,4.0,10.0,20.0,43.0,46.0,47.0,0,,
983,02/07/2008,16.0,22.0,32.0,38.0,40.0,45.0,1,24038180.79,
982,28/06/2008,8.0,12.0,24.0,40.0,43.0,49.0,0,,
981,25/06/2008,1.0,8.0,34.0,41.0,53.0,58.0,0,,
980,21/06/2008,15.0,17.0,29.0,35.0,36.0,59.0,0,,
979,18/06/2008,3.0,15.0,28.0,31.0,39.0,51.0,0,,
978,14/06/2008,12.0,16.0,18.0,27.0,42.0,58.0,0,,
977,11/06/2008,3.0,5.0,7.0,9.0,17.0,32.0,1,16584111.63,
976,07/06/2008,14.0,23.0,25.0,28.0,38.0,53.0,0,,
975,04/06/2008,9.0,30.0,33.0,37.0,40.0,41.0,0,,
974,31/05/2008,12.0,16.0,20.0,31.0,38.0,45.0,0,,
973,28/05/2008,1.0,8.0,30.0,36.0,47.0,53.0,0,,
972,24/05/2008,15.0,18.0,31.0,33.0,34.0,56.0,3,912435.75,
971,21/05/2008,4.0,11.0,14.0,33.0,44.0,45.0,0,,
970,17/05/2008,5.0,21.0,28.0,34.0,54.0,57.0,3,3712467.76,
969,14/05/2008,13.0,25.0,35.0,41.0,50.0,56.0,1,21823614.22,
968,10/05/2008,1.0,4.0,13.0,30.0,51.0,60.0,0,,
967,07/05/2008,5.0,13.0,14.0,18.0,30.0,57.0,0,,
966,03/05/2008,1.0,4.0,26.0,28.0,41.0,58.0,0,,
965,30/04/2008,5.0,30.0,36.0,39.0,57.0,58.0,0,,
964,26/04/2008,8.0,13.0,20.0,26.0,33.0,42.0,0,,
963,23/04/2008,15.0,17.0,37.0,48.0,50.0,59.0,0,,
962,19/04/2008,2.0,11.0,40.0,48.0,49.0,55.0,1,13272508.39,
961,16/04/2008,2.0,4.0,16.0,21.0,36.0,53.0,0,,
960,12/04/2008,6.0,18.0,19.0,33.0,34.0,53.0,0,,
959,09/04/2008,3.0,5.0,11.0,33.0,39.0,57.0,0,,
958,05/04/2008,7.0,13.0,22.0,33.0,48.0,51.0,3,978205.14,
957,02/04/2008,24.0,25.0,32.0,34.0,50.0,57.0,0,,
956,29/03/2008,46.0,47.0,51.0,54.0,57.0,59.0,1,1385109.95,
955,26/03/2008,5.0,12.0,21.0,32.0,33.0,35.0,2,5678963.92,
954,22/03/2008,5.0,8.0,18.0,24.0,33.0,57.0,0,,
953,19/03/2008,1.0,16.0,39.0,42.0,48.0,55.0,1,20509951.37,
952,15/03/2008,2.0,11.0,18.0,27.0,30.0,54.0,0,,
951,12/03/2008,14.0,24.0,34.0,39.0,49.0,55.0,0,,
950,08/03/2008,23.0,41.0,42.0,48.0,49.0,59.0,0,,
949,05/03/2008,1.0,23.0,41.0,44.0,51.0,52.0,0,,
948,01/03/2008,22.0,41.0,44.0,46.0,52.0,54.0,0,,
947,27/02/2008,3.0,5.0,11.0,14.0,33.0,58.0,1,16035424.27,
946,23/02/2008,1.0,5.0,12.0,47.0,52.0,59.0,0,,
945,20/02/2008,4.0,8.0,27.0,44.0,54.0,59.0,0,,
944,16/02/2008,16.0,37.0,43.0,52.0,58.0,59.0,0,,
943,13/02/2008,3.0,12.0,23.0,41.0,47.0,58.0,1,20498366.41,
942,09/02/2008,5.0,8.0,18.0,42.0,52.0,59.0,0,,
941,06/02/2008,10.0,11.0,15.0,27.0,53.0,60.0,0,,
940,02/02/2008,5.0,25.0,31.0,33.0,37.0,51.0,0,,
939,30/01/2008,6.0,19.0,23.0,37.0,49.0,50.0,0,,
938,26/01/2008,15.0,27.0,35.0,50.0,57.0,59.0,0,,
937,23/01/2008,2.0,21.0,22.0,30.0,41.0,52.0,0,,
936,19/01/2008,5.0,14.0,22.0,29.0,33.0,44.0,2,8699137.89,
935,16/01/2008,7.0,13.0,18.0,29.0,31.0,45.0,0,,
934,12/01/2008,1.0,3.0,21.0,25.0,44.0,48.0,0,,
933,09/01/2008,8.0,14.0,25.0,39.0,45.0,51.0,0,,
932,05/01/2008,2.0,17.0,21.0,36.0,42.0,53.0,1,19685655.01,
931,31/12/2007,7.0,17.0,19.0,34.0,36.0,39.0,0,,
930,22/12/2007,20.0,28.0,37.0,46.0,49.0,55.0,0,,
929,19/12/2007,16.0,27.0,35.0,39.0,49.0,57.0,0,,
928,15/12/2007,4.0,10.0,32.0,33.0,49.0,60.0,1,5077029.42,
927,12/12/2007,19.0,23.0,26.0,31.0,33.0,36.0,0,,
926,08/12/2007,21.0,33.0,34.0,40.0,41.0,59.0,0,,
925,05/12/2007,8.0,22.0,36.0,37.0,46.0,52.0,1,40628613.64,
924,01/12/2007,2.0,20.0,21.0,27.0,51.0,60.0,0,,
923,28/11/2007,2.0,15.0,39.0,50.0,53.0,57.0,0,,
922,24/11/2007,12.0,13.0,19.0,41.0,45.0,49.0,0,,
921,21/11/2007,1.0,9.0,35.0,41.0,48.0,57.0,0,,
920,17/11/2007,5.0,17.0,24.0,52.0,55.0,57.0,0,,
919,14/11/2007,3.0,25.0,31.0,41.0,43.0,60.0,0,,
918,10/11/2007,4.0,8.0,12.0,38.0,44.0,52.0,0,,
917,07/11/2007,23.0,25.0,30.0,46.0,47.0,59.0,0,,
916,03/11/2007,5.0,28.0,33.0,36.0,37.0,38.0,0,,
915,31/10/2007,17.0,20.0,26.0,28.0,48.0,49.0,1,9448268.16,
914,27/10/2007,9.0,12.0,23.0,33.0,45.0,51.0,0,,
913,24/10/2007,14.0,30.0,36.0,38.0,46.0,59.0,1,2915782.13,
912,20/10/2007,4.0,19.0,21.0,26.0,29.0,54.0,0,,
911,17/10/2007,1.0,6.0,28.0,29.0,46.0,49.0,1,15981772.55,
910,13/10/2007,3.0,15.0,27.0,29.0,36.0,53.0,0,,
909,10/10/2007,17.0,22.0,26.0,28.0,38.0,42.0,0,,
908,06/10/2007,1.0,9.0,19.0,25.0,50.0,52.0,0,,
907,03/10/2007,9.0,36.0,37.0,41.0,51.0,53.0,0,,
906,29/09/2007,7.0,14.0,24.0,29.0,35.0,39.0,1,1583115.71,
905,26/09/2007,2.0,4.0,15.0,16.0,55.0,57.0,1,18405503.18,
904,22/09/2007,32.0,44.0,48.0,51.0,53.0,59.0,0,,
903,19/09/2007,5.0,17.0,20.0,32.0,41.0,55.0,0,,
902,15/09/2007,18.0,23.0,50.0,52.0,55.0,58.0,0,,
901,12/09/2007,13.0,16.0,32.0,33.0,34.0,56.0,0,,
900,08/09/2007,4.0,18.0,21.0,34.0,38.0,59.0,1,23334752.92,
899,05/09/2007,18.0,20.0,36.0,53.0,54.0,58.0,0,,
898,01/09/2007,3.0,4.0,8.0,30.0,45.0,54.0,2,27782053.83,
897,29/08/2007,7.0,21.0,22.0,43.0,46.0,57.0,0,,
896,25/08/2007,5.0,11.0,22.0,31.0,35.0,41.0,0,,
895,22/08/2007,2.0,41.0,43.0,55.0,57.0,58.0,0,,
894,18/08/2007,20.0,24.0,28.0,37.0,41.0,44.0,0,,
893,15/08/2007,3.0,18.0,26.0,51.0,53.0,56.0,0,,
892,11/08/2007,1.0,19.0,42.0,44.0,49.0,52.0,0,,
891,08/08/2007,15.0,16.0,19.0,22.0,34.0,35.0,0,,
890,04/08/2007,7.0,9.0,17.0,21.0,22.0,54.0,0,,
889,01/08/2007,20.0,24.0,34.0,39.0,54.0,60.0,0,,
888,28/07/2007,24.0,40.0,50.0,52.0,54.0,60.0,1,18947548.96,
887,25/07/2007,1.0,12.0,21.0,32.0,34.0,44.0,0,,
886,21/07/2007,17.0,33.0,37.0,50.0,55.0,59.0,0,,
885,18/07/2007,4.0,13.0,31.0,33.0,47.0,51.0,0,,
884,14/07/2007,2.0,11.0,12.0,14.0,22.0,39.0,0,,
883,11/07/2007,21.0,32.0,37.0,52.0,53.0,60.0,0,,
882,07/07/2007,17.0,41.0,42.0,44.0,45.0,60.0,1,21492982.24,
881,04/07/2007,4.0,18.0,24.0,43.0,51.0,56.0,0,,
880,30/06/2007,25.0,30.0,37.0,46.0,49.0,51.0,0,,
879,27/06/2007,10.0,28.0,29.0,35.0,42.0,46.0,0,,
878,23/06/2007,11.0,12.0,37.0,38.0,43.0,54.0,0,,
877,20/06/2007,13.0,15.0,20.0,28.0,31.0,36.0,0,,
876,16/06/2007,4.0,8.0,12.0,41.0,45.0,60.0,0,,
875,13/06/2007,18.0,20.0,24.0,36.0,53.0,58.0,1,26631943.24,
874,09/06/2007,10.0,20.0,42.0,44.0,52.0,59.0,0,,
873,06/06/2007,4.0,19.0,30.0,34.0,57.0,59.0,0,,
872,02/06/2007,5.0,18.0,31.0,43.0,55.0,58.0,0,,
871,30/05/2007,1.0,5.0,10.0,17.0,47.0,58.0,0,,
870,26/05/2007,8.0,21.0,34.0,40.0,43.0,52.0,0,,
869,23/05/2007,27.0,29.0,42.0,49.0,50.0,51.0,1,16192436.64,
868,19/05/2007,21.0,22.0,25.0,40.0,51.0,57.0,0,,
867,16/05/2007,10.0,19.0,26.0,28.0,44.0,54.0,0,,
866,12/05/2007,5.0,27.0,36.0,40.0,46.0,48.0,0,,
865,09/05/2007,23.0,26.0,27.0,41.0,51.0,53.0,0,,
864,05/05/2007,8.0,11.0,31.0,33.0,42.0,57.0,0,,
863,02/05/2007,15.0,24.0,32.0,50.0,53.0,57.0,0,,
862,28/04/2007,2.0,8.0,11.0,12.0,19.0,35.0,1,1152211.3,
861,25/04/2007,39.0,40.0,42.0,47.0,59.0,60.0,1,10840760.96,
860,23/04/2007,2.0,8.0,17.0,22.0,42.0,44.0,0,,
859,18/04/2007,9.0,12.0,34.0,46.0,47.0,57.0,0,,
858,14/04/2007,4.0,18.0,23.0,31.0,37.0,54.0,2,8889537.74,
857,11/04/2007,2.0,3.0,17.0,49.0,50.0,59.0,0,,
856,07/04/2007,11.0,15.0,40.0,41.0,42.0,47.0,0,,
855,04/04/2007,3.0,24.0,31.0,42.0,43.0,53.0,0,,
854,31/03/2007,3.0,17.0,24.0,25.0,27.0,44.0,0,,
853,28/03/2007,30.0,38.0,46.0,51.0,56.0,59.0,0,,
852,24/03/2007,6.0,14.0,23.0,34.0,38.0,44.0,0,,
851,21/03/2007,3.0,16.0,19.0,32.0,35.0,58.0,3,4966312.44,
850,17/03/2007,7.0,22.0,25.0,44.0,59.0,60.0,0,,
849,14/03/2007,8.0,9.0,39.0,44.0,49.0,58.0,0,,
848,10/03/2007,17.0,27.0,32.0,34.0,47.0,56.0,1,1351049.04,
847,07/03/2007,14.0,15.0,27.0,42.0,44.0,48.0,1,40484388.84,
846,03/03/2007,2.0,3.0,44.0,47.0,50.0,54.0,0,,
845,28/02/2007,14.0,19.0,20.0,40.0,48.0,52.0,0,,
844,24/02/2007,16.0,24.0,34.0,44.0,54.0,57.0,0,,
843,17/02/2007,1.0,16.0,34.0,36.0,45.0,48.0,0,,
842,14/02/2007,7.0,9.0,30.0,44.0,51.0,60.0,0,,
841,10/02/2007,7.0,22.0,32.0,36.0,38.0,51.0,0,,
840,07/02/2007,17.0,29.0,31.0,35.0,43.0,59.0,0,,
839,03/02/2007,7.0,8.0,11.0,18.0,37.0,43.0,0,,
838,31/01/2007,9.0,23.0,30.0,38.0,44.0,47.0,0,,
837,27/01/2007,5.0,6.0,16.0,24.0,34.0,60.0,1,25067473.09,
836,24/01/2007,17.0,22.0,28.0,38.0,52.0,59.0,0,,
835,20/01/2007,18.0,31.0,33.0,49.0,57.0,58.0,0,,
834,17/01/2007,10.0,16.0,17.0,34.0,44.0,51.0,1,2820323.56,
833,13/01/2007,13.0,16.0,46.0,53.0,57.0,58.0,0,,
832,10/01/2007,15.0,17.0,23.0,33.0,39.0,49.0,1,52807317.17,
831,06/01/2007,3.0,32.0,33.0,42.0,48.0,50.0,0,,
830,03/01/2007,2.0,13.0,41.0,49.0,51.0,53.0,0,,
829,31/12/2006,10.0,14.0,32.0,47.0,50.0,56.0,0,,
828,23/12/2006,23.0,28.0,38.0,42.0,50.0,53.0,0,,
827,21/12/2006,18.0,24.0,30.0,42.0,51.0,56.0,0,,
826,19/12/2006,6.0,7.0,8.0,27.0,45.0,53.0,0,,
825,16/12/2006,10.0,21.0,28.0,40.0,41.0,47.0,0,,
824,13/12/2006,6.0,7.0,9.0,20.0,33.0,48.0,0,,
823,09/12/2006,1.0,15.0,26.0,51.0,54.0,59.0,0,,
822,06/12/2006,4.0,10.0,17.0,27.0,41.0,52.0,0,,
821,02/12/2006,4.0,29.0,33.0,36.0,38.0,42.0,0,,
820,29/11/2006,10.0,17.0,21.0,32.0,45.0,46.0,2,13046320.38,
819,25/11/2006,5.0,19.0,25.0,46.0,51.0,58.0,0,,
818,22/11/2006,8.0,9.0,22.0,25.0,41.0,44.0,0,,
817,18/11/2006,10.0,29.0,30.0,34.0,43.0,52.0,0,,
